filename,width,height,class,xmin,ymin,xmax,ymax
subtrain_original_IMG_1204-jpg_06313293-7884-4435-9381-8f367647b32e_jpg.rf.68903b79dbfb3997db711f44e9d1bfaf.jpg,416,416,three,13,56,325,259
subtrain_original_IMG_1263-jpg_f2b8e8af-5908-46a2-ab7a-6f74650bcbaa_jpg.rf.687f1922e31627247f5cd2f63f10b4b0.jpg,416,416,eight,24,163,402,386
subtrain_original_IMG_1470-jpg_f84c4b0e-ed28-4403-8c56-9db693a23846_jpg.rf.690db7fad7418fde7b426828be300538.jpg,416,416,kh,93,194,380,399
subtrain_original_IMG_1473-jpg_e1f9c2f4-b33e-4347-9480-903ccc3fe096_jpg.rf.690ee83f36f37f010c0b1d07a1afccd5.jpg,416,416,kh,131,181,373,317
subtrain_original_IMG_1494-jpg_2a5dd84c-fec1-49cd-9f66-8677d5c0e098_jpg.rf.68c4891a7c9c4ae4c44c614a95627f26.jpg,416,416,r,181,201,358,411
subtrain_original_IMG_1290-jpg_32d7007a-3f5b-4bc6-b996-abefeaf1acb7_jpg.rf.69d1c3b5cc42d2ec9fb86671f9193b5e.jpg,416,416,zero,46,182,297,391
IMG-1981_jpg.rf.68e9940a538041547f7d700706c0c1fa.jpg,416,416,five,90,100,285,245
subtrain_original_IMG_1634-jpg_1ccfacfa-b4b4-43e6-ae35-e7dad3b402f8_jpg.rf.697fa3a5881c0ddd0ed0dc2bffbe3c4a.jpg,416,416,y,118,189,350,357
jpg-image_jpg.rf.6920a3708d6bb3f9915998d2ac0f5078.jpg,416,416,o,26,11,320,339
IMG_1518_jpg.rf.69a4112c9a1e2772caf49fa39ea1d783.jpg,416,416,ch,115,149,371,375
subtrain_original_IMG_1607-jpg_5b21a91d-a6ed-43c2-8000-fd62d60fdb17_jpg.rf.6850470f39862b8989fa6e586a60d22c.jpg,416,416,n,34,166,232,351
subtrain_original_IMG_1635-jpg_1b4c0031-fac8-4d9f-9d27-21b301a7a018_jpg.rf.69e1710a906b0473934e7ace69944443.jpg,416,416,y,62,159,333,279
IMG_1562_jpg.rf.69d748485155983d581707c128a6d2e8.jpg,416,416,gh,116,252,324,369
subtrain_original_IMG_1530-jpg_0f646c86-f38c-4e15-bef9-071df13bb623_jpg.rf.6a0205a27d01955e0f7a9ec1dcefd744.jpg,416,416,dh,107,219,342,380
subtrain_original_IMG_1504-jpg_8c112dd4-35a0-4fc4-ac21-cb4fa40ac458_jpg.rf.6a20afe1b20b1a29683cf693a8bea0a7.jpg,416,416,z,8,116,206,251
IMG_1593_jpg.rf.6a7622b23d9e9bdc1f125865110e47f1.jpg,416,416,l,71,132,287,329
subtrain_original_IMG_1230-jpg_3582c6d9-f91d-4968-a09b-bede26032944_jpg.rf.6a841ebbc4d8453cf4bae6df2117d92e.jpg,416,416,five,72,158,402,360
subtrain_original_IMG_1555-jpg_04cfc0bd-f23a-4327-a163-a6396c74caf1_jpg.rf.6a48f65a8a04c1a9f197e7c7289e2b88.jpg,416,416,aa,111,252,306,352
subtrain_original_IMG_1278-jpg_56a15677-3d67-4b6f-b331-d945804a704d_jpg.rf.6a8c48d03249fb841ceaa2d61d781cc4.jpg,416,416,ten,5,98,402,336
subtrain_original_IMG_1611-jpg_13637ff2-55df-4698-b3de-a1018774a11e_jpg.rf.6a93b3dd6357eb6d3bfe83c15758bc67.jpg,416,416,n,135,147,345,333
subtrain_original_IMG_1245-jpg_5e4494d5-34ce-4ed9-9d4d-7a227e43c49a_jpg.rf.6a9418143be555b39ba4534ab284b171.jpg,416,416,seven,2,85,393,286
IMG_1446_jpg.rf.6ac0f1748d1c2985cc4b7c16c4544085.jpg,416,416,th,72,57,211,272
subtrain_original_IMG_1250-jpg_235fa1e2-5773-4f7b-96b3-f12f209680c5_jpg.rf.6b27ddc2a124d2450fe8c42b070839a1.jpg,416,416,seven,5,126,410,384
train_original_IMG_1146-jpg_4a5b8a5e-9ecd-4a09-ada3-3f7716922ae4_jpg.rf.6af15bb12aad1c540370293c190ec130.jpg,416,416,A,71,12,336,373
IMG_1306_jpg.rf.6b2ce40ae8e57a301e93bcc0dea15bf4.jpg,416,416,ten,24,59,416,271
IMG_1325_jpg.rf.6b5f55501c0d9cdf7c67617edfcdd4da.jpg,416,416,two,51,147,286,309
IMG_1563_jpg.rf.6bdb4f89ecf654353f865e264c010a6b.jpg,416,416,f,143,210,281,353
subtrain_original_IMG_1244-jpg_75ad5fdc-54ed-4f08-8f44-351e8600e743_jpg.rf.6c39ecb3280e79c44e97a11c45bf12e2.jpg,416,416,seven,1,80,383,272
subtrain_original_IMG_1239-jpg_994b28c9-ce0d-4264-a6df-b9d852e05760_jpg.rf.6ba63b505992deb76a7d7e92cca98a40.jpg,416,416,six,22,104,394,332
subtrain_original_IMG_1540-jpg_808eb709-5c9f-4829-ae99-fbe15a612677_jpg.rf.6b8b534cb2a3c44a412b187ed2d8d7f2.jpg,416,416,t,122,146,336,364
IMG_1477_jpg.rf.6cd9cdbce6773ed68d082995aefc6bad.jpg,416,416,d,42,141,297,286
IMG_1616_jpg.rf.6d1353e2d48dd54460010ab7df1b4640.jpg,416,416,ha,90,261,245,388
subtrain_original_IMG_1504-jpg_b7fe550c-42c9-4eff-87c9-a447984d847c_jpg.rf.6d53e8e37cf53babb53252d8b9f750d6.jpg,416,416,z,37,116,219,259
IMG_1268_jpg.rf.6d89b74336838bc74fb81eaf077644b7.jpg,416,416,nine,10,133,331,328
IMG_1436_jpg.rf.6d46490e0a07a9d503ada0977d31fd66.jpg,416,416,c,84,29,242,258
subtrain_original_IMG_1277-jpg_6e55b2b3-c9f4-468f-8313-0ae39b78a703_jpg.rf.6d8aed2d5500e26aab611a3527fd7e49.jpg,416,416,nine,2,122,412,355
subtrain_original_IMG_1265-jpg_b10f0da2-9987-4011-93ef-ed0cbd081949_jpg.rf.6d5efa093e2ca2dcdfc6b576e6fa8811.jpg,416,416,eight,5,155,416,367
subtrain_original_IMG_1472-jpg_d90e9975-108b-40b2-96b8-f83be2ba30aa_jpg.rf.6d4f99d17519dabccdee7909ff2cbbc0.jpg,416,416,kh,139,183,381,318
subtrain_original_IMG_1626-jpg_6cfa2a64-e6e4-4fa7-a914-3690f08143a0_jpg.rf.6e72f7f0afb01f0012078ce1345852a3.jpg,416,416,w,65,151,308,303
subtrain_original_IMG_1410-jpg_7985c0cf-621d-4198-9c53-60f980eb8ee8_jpg.rf.6deb0b4f43fcc7bef300d4203b7af6f9.jpg,416,416,th,3,155,217,416
subtrain_original_IMG_1296-jpg_6fadb246-b2b2-4066-a0bd-c880e1da3475_jpg.rf.6e235be9bbd4a7bcd8e05b9bd4de692e.jpg,416,416,zero,5,196,193,391
subtrain_original_IMG_1569-jpg_821642ab-1daa-4a22-b285-338fdc8cc9fd_jpg.rf.6e2498610ad00e44abcf5dff806d78e1.jpg,416,416,f,131,271,332,416
IMG_1490_jpg.rf.6e7d04196e1f11ff76ef10d57f1c5f77.jpg,416,416,the,78,166,330,323
subtrain_original_IMG_1600-jpg_de3ab641-b839-4e54-a254-0b707ce192a0_jpg.rf.6e9cce35888477e81911a6bf1c2bb3e1.jpg,416,416,m,114,171,252,341
IMG_1770_jpg.rf.6e98d31b586188660913482abc1f20f2.jpg,416,416,gh,33,151,332,320
subtrain_original_IMG_1453-jpg_af6d4907-51de-43be-80df-85d6f437d04a_jpg.rf.6e66cc63c6ef77cfbf97fc70c7e3c276.jpg,416,416,j,74,146,316,268
subtrain_original_IMG_1402-jpg_0b256026-83dd-4b4d-b453-0b08c87a8ade_jpg.rf.6f68660b511668c8209a402b3ee8032d.jpg,416,416,c,46,21,228,245
subtrain_original_IMG_1549-jpg_c8c13704-7d63-493c-b71d-03d6da2e4f37_jpg.rf.7030c358a205c2e22c3c046db0a38024.jpg,416,416,dha,57,186,222,376
subtrain_original_IMG_1500-jpg_df859e08-6cd6-4287-963e-88c4b9ddf6d8_jpg.rf.6f68d9d7fb49b7b9fe9eae4d1ee72d19.jpg,416,416,z,56,148,313,301
subtrain_original_IMG_1253-jpg_bbeea60b-07cd-4daa-9b50-678a00c01f41_jpg.rf.7022cbbb22eb1373ad56cd1ed36f2b40.jpg,416,416,eight,3,113,403,318
IMG_1800_jpg.rf.70550cf7f744327ed5871adf581d2ab4.jpg,416,416,ka,109,141,301,297
subtrain_original_IMG_1540-jpg_fba0b7ce-7287-48c4-b96a-862d3eded232_jpg.rf.70930758c95c058402d522e955aefa9c.jpg,416,416,t,114,149,319,372
IMG_1443_jpg.rf.70cf2749aa39caef5f424ed86df8edf3.jpg,416,416,c,59,82,208,311
IMG_1345_jpg.rf.70d4ad1350cf4bf5b8b8d6262e52f55e.jpg,416,416,five,77,120,346,342
subtrain_original_IMG_1593-jpg_b96e26d8-abac-4715-9fbe-f2e60fccadc9_jpg.rf.705a99774d37f966ccdce254e983ccd2.jpg,416,416,l,72,132,284,338
subtrain_original_IMG_1553-jpg_b6c9e4fa-a11c-481f-96db-e99af3c96080_jpg.rf.7111a558b7a95b349601f3e064fd1541.jpg,416,416,aa,81,285,320,384
subtrain_original_IMG_1466-jpg_d13f5abd-7418-4690-8c0b-5a19ea2d97a7_jpg.rf.71a079e9d91ac4237b2d0b9804f9953f.jpg,416,416,h,49,143,261,248
subtrain_original_IMG_1483-jpg_f483a078-df59-47b9-85c7-1345e329a229_jpg.rf.719006465255cf5393666ec83860d6ae.jpg,416,416,d,49,266,334,400
subtrain_original_IMG_1452-jpg_fe844f5c-c0e1-4222-9d1f-95fc91e5524c_jpg.rf.7121f8836937d4bdabdd5f469da8d1bb.jpg,416,416,j,85,162,335,294
subtrain_original_IMG_1626-jpg_fcb2c746-d5e7-4a7f-a0ef-30ce06c4d446_jpg.rf.71a9040d533bff7402e7d1990614f785.jpg,416,416,w,49,151,291,303
IMG_1277_jpg.rf.71c2db6723d1fd3bf3f022f34294fd20.jpg,416,416,nine,8,134,404,332
subtrain_original_IMG_1508-jpg_ffac0c98-4b56-4e55-86ac-1251f31bc01e_jpg.rf.7232c4fad2bdcfb262f023b7fe5dfc38.jpg,416,416,s,78,156,232,396
subtrain_original_IMG_1701-jpg_b19338c5-ab6c-40f0-9dd3-9b51e9a4c10c_jpg.rf.71b56df8f79af402206918a2cae05ba4.jpg,416,416,s,100,41,335,357
subtrain_original_IMG_1492-jpg_3b8ec176-8a9a-42f7-b210-a20febe87c3c_jpg.rf.7245a60662b2ef751af7aaa031bbc945.jpg,416,416,r,230,154,411,359
IMG_1649_jpg.rf.726c1829df55e4e7f6fcce67ecae9b84.jpg,416,416,h,23,103,300,233
subtrain_original_IMG_1469-jpg_dba83a92-b40b-4b0b-845f-477c2f1773e9_jpg.rf.724bd69304a0a7c477d0e55604a890d0.jpg,416,416,kh,123,208,354,394
IMG_1353_jpg.rf.725d46a982e3ba646211091158b476e6.jpg,416,416,six,33,100,363,355
IMG_1190_jpg.rf.72cbf5eb8c0a2e42cc4be21ca4569be4.jpg,416,416,two,2,38,339,255
subtrain_original_IMG_1607-jpg_523edbff-709b-4573-9b18-0a6b0425991d_jpg.rf.001a980f5f036e5829558aced5854cd3.jpg,416,416,n,42,171,263,362
subtrain_original_IMG_1585-jpg_b652cc5a-d000-4d68-b830-26dee9cbb301_jpg.rf.0003eaaa7f79caa7c3fe973d40097ebb.jpg,416,416,k,149,128,277,362
jpg-image-10_jpg.rf.00198728b348025a3f880a3d7786acda.jpg,416,416,o,72,71,320,374
subtrain_original_IMG_1555-jpg_eae655a0-6794-487e-99d7-2ed59a3dac7f_jpg.rf.0051074a3b4b10b8a146e7e9e7b7a2c7.jpg,416,416,aa,112,251,301,358
subtrain_original_IMG_1493-jpg_93a2f680-4070-49b8-9c45-8345f14c0805_jpg.rf.0020c870120e530e59a7906c28b9c354.jpg,416,416,r,226,168,404,377
subtrain_original_IMG_1501-jpg_5b87b5ed-4a10-4c79-b44d-a04c235cdcc3_jpg.rf.002abdb9b36e7e9df363d390f97c70da.jpg,416,416,z,108,159,298,314
subtrain_original_IMG_1594-jpg_60b0f487-dadb-43c9-85b8-089ccc06cedd_jpg.rf.00552b864ad69d03a49de3fc5967b285.jpg,416,416,l,31,104,318,312
IMG_1214_jpg.rf.007d8ace19a04d03685a7c84045be048.jpg,416,416,four,97,195,306,367
subtrain_original_IMG_1552-jpg_4226d8ed-b2f3-4b9b-94d9-efe5e1c1b0b6_jpg.rf.00a2df8af6d6ab8b69e0e14b399dad8f.jpg,416,416,aa,75,312,314,411
IMG_1811_jpg.rf.00afc737e9a0f76ba46435450d01d3f3.jpg,416,416,k,121,146,263,362
IMG_1237_jpg.rf.00d4b81e2e308171493789881d11b37d.jpg,416,416,six,20,131,358,371
IMG_1449_jpg.rf.0112c041c7a1d804c79f7b38f84e795e.jpg,416,416,th,132,129,282,359
subtrain_original_IMG_1481-jpg_99818d45-fccd-4bed-a743-5e584acf5e2e_jpg.rf.0114dcabeb77d9fec1813ca143701f21.jpg,416,416,d,34,203,337,344
IMG_1871_jpg.rf.018ff549bf0411838d6fdc5272306f67.jpg,416,416,y,31,162,265,344
subtrain_original_IMG_1567-jpg_24d9bacf-8939-4476-b85e-00f3843419d7_jpg.rf.01de9db0528ec5777e419e242a4b2fbe.jpg,416,416,f,97,208,254,352
subtrain_original_IMG_1704-jpg_7ad6577a-b302-4137-95c0-ac56d466db9a_jpg.rf.020fb6caac566fd0c1c9f39d227cdc90.jpg,416,416,ch,95,81,303,306
subtrain_original_IMG_1502-jpg_4337e8a9-c04d-4c4c-b098-876acc6adee1_jpg.rf.01cfffd7e67e46e08fef5813a75a90bf.jpg,416,416,z,79,261,275,416
subtrain_original_IMG_1173-jpg_f4dff679-dd0e-4cd0-a35f-9763426dfa19_jpg.rf.02159a53d3d960e2138f37df3ff4f7c1.jpg,416,416,two,16,258,415,404
subtrain_original_IMG_1391-jpg_cc6bb837-562c-4a8e-b9d5-0a90e2f9affd_jpg.rf.01f69551514d73003dcf732e991518bc.jpg,416,416,B,103,118,323,397
subtrain_original_IMG_1587-jpg_221b40a4-0417-4c5e-96c8-159e45653dbd_jpg.rf.02483493fbcace9caf52328f1755db92.jpg,416,416,l,166,143,384,325
subtrain_original_IMG_1876-jpg_6fad2cae-adda-4d78-9895-eade63a4ed30_jpg.rf.02498ec972e3ba045bdce78cbeb5e613.jpg,416,416,ka,174,102,293,242
subtrain_original_IMG_1620-jpg_3e808a5b-9105-4435-9697-bff98fb102b0_jpg.rf.032ec52493ea3d21751c4dbac4f1e075.jpg,416,416,w,165,174,309,302
subtrain_original_IMG_1276-jpg_1c2d92d6-2c6f-42e5-8d63-6dfe77359c98_jpg.rf.034dd12a610e6e9bf79fae0c0930efa4.jpg,416,416,nine,13,135,415,350
subtrain_original_IMG_1495-jpg_74f3fffd-719c-49a2-bd97-cbed9a53fb11_jpg.rf.025174c6b50a89f0dfeb4ad09f491eeb.jpg,416,416,r,65,171,235,345
IMG_1767_jpg.rf.035ce71ffb303bb2d912f65477134ff5.jpg,416,416,aa,75,242,352,371
IMG_1584_jpg.rf.03628978791cc4fb6173e77a7b29e24d.jpg,416,416,k,144,152,268,350
subtrain_original_IMG_1250-jpg_001e5085-4a84-4338-9540-ec7fab5b71fb_jpg.rf.063ec1835f9124f8fb52c0a28862dc0f.jpg,416,416,seven,11,142,416,345
subtrain_original_IMG_1237-jpg_854dd5b0-d100-4917-a994-f7190fa53619_jpg.rf.05fb70cda02407e2ea9ee1a590688750.jpg,416,416,six,1,134,362,365
IMG_1256_jpg.rf.041f9463a1dc3000f8249a81a5c85f86.jpg,416,416,eight,13,133,403,344
IMG_1510_jpg.rf.04e54d8bddad2e6915bc32683d4c09d7.jpg,416,416,s,139,118,333,354
subtrain_original_IMG_1346-jpg_0295668d-abc4-473e-aafa-4250e6504f2b_jpg.rf.04a8ab2124ac56544bb29bbca8d4ca78.jpg,416,416,five,71,121,348,346
IMG_1757_jpg.rf.034f1b512416425b105f7b8fd57bc083.jpg,416,416,dha,96,110,362,346
subtrain_original_IMG_1541-jpg_5d162255-e61b-493d-bc04-d01068cb90b9_jpg.rf.04fa4ff3a3b7565cdd14a2d14d5e4a1e.jpg,416,416,t,101,185,391,408
IMG_1363_jpg.rf.050d076d65361a4d1a1655aac3666f2d.jpg,416,416,eight,23,158,396,329
subtrain_original_IMG_1393-jpg_42fa4b61-bebc-4734-81c6-824d24c945ab_jpg.rf.05f8bdb2b891eca504d71e7275f96fc3.jpg,416,416,B,6,91,227,396
subtrain_original_IMG_1283-jpg_fa34ea67-4da3-401b-b820-11c94dce25fc_jpg.rf.067755de9ff32efdafdd57aa84e32ce3.jpg,416,416,ten,14,128,416,346
IMG_1283_jpg.rf.072dc3fc45f2850a8bdfa86e2404b9d7.jpg,416,416,ten,34,130,403,333
subtrain_original_IMG_1621-jpg_6b63d2e6-08c4-4777-884a-d6bd54fc2cd1_jpg.rf.06cc297683808ad44bf7b7fea8ad6b48.jpg,416,416,w,196,214,352,358
subtrain_original_IMG_1606-jpg_3aa772e0-d539-42af-b07f-267cfaa82d4c_jpg.rf.074ba8abf533d1646b7b83424443212e.jpg,416,416,n,41,116,292,332
subtrain_original_IMG_1560-jpg_3af1f3f6-28a5-4f83-a489-d0c521d443bd_jpg.rf.0748d73b61839cab71f4646b310b54ca.jpg,416,416,gh,26,223,273,349
IMG_1258_jpg.rf.06e2241eb1a5fa1acc1adf246f6c53b2.jpg,416,416,eight,80,145,415,339
subtrain_original_IMG_1605-jpg_7815fd7f-ad86-4f12-95b0-0e3dc5fa5e1d_jpg.rf.0752a3e164c884fffdc2a31e0846d5b5.jpg,416,416,n,56,111,307,327
subtrain_original_IMG_1612-jpg_315dc8d9-1cf8-4a98-831a-61828c3640c6_jpg.rf.07b42faf8ee99f58fe1783d80fde6b8b.jpg,416,416,ha,125,213,265,355
subtrain_original_IMG_1253-jpg_5c741623-629e-4319-816c-d25da1cbf7ab_jpg.rf.073462406cdc48038a953054896a9a50.jpg,416,416,eight,16,113,415,318
subtrain_original_IMG_1610-jpg_3caa661d-0b40-410f-99c4-d35cfe387b86_jpg.rf.080786d170fa21c528625e39afd8d1e4.jpg,416,416,n,105,130,320,321
subtrain_original_IMG_1536-jpg_7e85a456-5454-4a81-8475-8e4a75611a49_jpg.rf.080d00089940c705d576e98f0a26d442.jpg,416,416,dh,67,235,300,348
subtrain_original_IMG_1618-jpg_6df3d98b-dc01-48e5-9da8-32691d18d31f_jpg.rf.07d91b4d112806d1e8716d9156abf268.jpg,416,416,ha,101,285,280,407
subtrain_original_IMG_1490-jpg_2325fa92-4667-451d-96c3-7ec67af11711_jpg.rf.08ba4ea3b33da09f164bedb4745e3bbd.jpg,416,416,the,80,171,316,312
IMG_1567_jpg.rf.0882dac82a4965b0ec9a3b5100bdf500.jpg,416,416,f,106,206,244,349
subtrain_original_IMG_1543-jpg_226f1706-6f0d-4d10-8114-c6d88f36594a_jpg.rf.08e763e154331ee8270f9510b1445cf2.jpg,416,416,t,23,161,241,365
subtrain_original_IMG_1218-jpg_b5f08671-9f42-4242-9744-25835848199c_jpg.rf.08c9a17cb1b93aa3abddd652bc64f9dd.jpg,416,416,four,105,200,350,396
subtrain_original_IMG_1455-jpg_36b52f60-927f-430a-8551-81096cbf8890_jpg.rf.097f1054ec57ebca3319ea655a16c4df.jpg,416,416,j,132,170,333,280
subtrain_original_IMG_1616-jpg_fd82e222-b0b6-4574-b5ab-015c11fd11bd_jpg.rf.09962979f91e6affc27f1b904af4c2d0.jpg,416,416,ha,89,264,244,405
IMG_1187_jpg.rf.08f6e5056df4f23aab8e5cf05e7f5a86.jpg,416,416,two,12,261,317,394
subtrain_original_IMG_1224-jpg_0176b1a1-17a9-47b9-b3cb-7a53008142d4_jpg.rf.09251c53ed951a040e12609f5cd439d5.jpg,416,416,five,79,188,416,416
subtrain_original_IMG_1454-jpg_b4b3f608-900f-4859-a4b8-800ca228820f_jpg.rf.09af9244896df14864595506dffd2a2e.jpg,416,416,j,102,149,326,280
IMG_1704_jpg.rf.0997f745da10c584cddadc3da015cced.jpg,416,416,ch,93,80,303,296
IMG_1532_jpg.rf.09f1c28a2a0c7e0b52795bf6c60deb68.jpg,416,416,dh,74,191,249,338
subtrain_original_IMG_1456-jpg_55aa07f5-41fb-4778-afb9-f2949a1c6e64_jpg.rf.0a330d15e01c6e13d1d3f4c7a530d801.jpg,416,416,j,38,148,278,257
subtrain_original_IMG_1549-jpg_14050d81-00dc-4313-baee-958108bc20ea_jpg.rf.09e9f27f0337fe1f9e4d476f39971d86.jpg,416,416,dha,59,186,221,382
subtrain_original_IMG_1476-jpg_9cc9052b-b49f-4efd-ad22-e0bd273cc06e_jpg.rf.0a76d15ebe4769694a0c1694703e42fc.jpg,416,416,kh,27,209,278,380
IMG_1521_jpg.rf.09f48389ccbd2d593c6129780b1fa42d.jpg,416,416,ss,56,196,199,302
subtrain_original_IMG_1568-jpg_a87233cc-5429-4073-9449-922fec763739_jpg.rf.0a2feb381ee4b0fe1ae92313b4092bae.jpg,416,416,f,161,261,316,416
IMG_1560_jpg.rf.0b04f5462fa2f2a7b44a6ad6b35634ed.jpg,416,416,gh,44,217,279,331
IMG_1507_jpg.rf.0afe1f704b18d8a896404470d2a2c1ec.jpg,416,416,s,140,132,313,360
IMG_1700_jpg.rf.0b55f3006820a2cdfa205454ec727ece.jpg,416,416,s,98,30,358,304
subtrain_original_IMG_1550-jpg_4f688238-a8b4-4da0-8035-141633e6b06d_jpg.rf.0ac8e0298d6c78b6c2dfbf3cdb7f9bd8.jpg,416,416,dha,47,176,287,405
subtrain_original_IMG_1407-jpg_895ac714-6d06-430c-9074-7347c60b3ee2_jpg.rf.0aad4766fac0037fd8607c5819252cfd.jpg,416,416,c,146,176,338,415
IMG_1619_jpg.rf.0bd822b81dd526ca94b6cd756a933bda.jpg,416,416,w,124,153,299,277
subtrain_original_IMG_1550-jpg_e379a3fa-c4a0-48d4-bb69-094eb4c8f4e9_jpg.rf.0b5d9967e909c9db75b838fc3eeffc01.jpg,416,416,dha,91,188,287,415
subtrain_original_IMG_1538-jpg_fe2f1e53-6d57-4c5d-a10f-39a2e7c76df7_jpg.rf.0b2e3134780f046a9437d520d9477bf7.jpg,416,416,t,163,145,367,379
subtrain_original_IMG_1582-jpg_a80a7c37-90c7-4791-ad38-d897ac26912a_jpg.rf.0cd2992ccaeb3923002a1146627bfd7f.jpg,416,416,k,126,130,262,314
subtrain_original_IMG_1250-jpg_167e74ef-c3bd-40fb-8364-0347e26e2a06_jpg.rf.0c11525d8bd08fc2e76ce70ba3cac397.jpg,416,416,seven,6,136,400,373
IMG_1486_jpg.rf.0bd9074aecebc9eae05584f5a6c64609.jpg,416,416,the,116,204,373,364
IMG_1254_jpg.rf.0ca76fb70199969f05834b01f239f61b.jpg,416,416,eight,12,125,409,337
subtrain_original_IMG_1580-jpg_215e739b-9c8e-42fd-9ab4-1998abc320cc_jpg.rf.0ce73f321762a53faa7fc18ba4273ef1.jpg,416,416,k,145,118,255,294
subtrain_original_IMG_1383-jpg_ba955ed7-3cf4-4352-be6b-9dfaba464b4b_jpg.rf.0cf5a997c1624742c5cb09a7e3724e8c.jpg,416,416,B,13,127,321,395
subtrain_original_IMG_1551-jpg_7233f360-52d8-4a1f-9365-671eaf543589_jpg.rf.0d197496409c6b2b69f2a2b862a155cb.jpg,416,416,aa,142,312,381,411
IMG_1414_jpg.rf.0d1bf35aa4d7e0503c1d8aa8fcc670dc.jpg,416,416,th,4,176,207,415
IMG_1434_jpg.rf.0d8a223eec5d3d649f39e99297a8255a.jpg,416,416,B,104,60,281,290
train_original_train_original_IMG_1146-jpg_4a5b8a5e-9ecd-4a09-ada3-3f7716922ae4-jpg_94c0a70b-e8dd-4b63-8fbb-400394688da1_jpg.rf.0d6c1a757884e0a08f87800ae65ae13e.jpg,416,416,A,78,7,345,369
subtrain_original_IMG_1463-jpg_3bc2265e-6490-4943-a325-8f4555af0ff4_jpg.rf.0d652b329b015542e8c71d9053856c5d.jpg,416,416,h,83,169,354,303
IMG_1680_jpg.rf.0d8f65f242677e0b34ccdaa7f3931df6.jpg,416,416,r,111,236,345,395
subtrain_original_IMG_1616-jpg_01b36152-a32a-4e09-bd9b-af897929457d_jpg.rf.0dcad136b5cdee26f99cab2d2df59c76.jpg,416,416,ha,94,271,262,402
subtrain_original_IMG_1581-jpg_190c0a3e-6cff-4d60-9d3d-56aa28ec02b6_jpg.rf.0ddfadee274a2a112ecaf4c5ca9812d6.jpg,416,416,k,145,141,249,317
subtrain_original_IMG_1628-jpg_dac5e91e-af26-4709-b876-d10cb97a723d_jpg.rf.0e042c23c9a026e7c1f0214310f785db.jpg,416,416,w,106,163,281,328
subtrain_original_IMG_1542-jpg_27ca2e29-2963-4b49-afaa-0dfdadd577da_jpg.rf.0e51d150e69eb46975b8d34c6895a910.jpg,416,416,t,52,161,271,365
subtrain_original_IMG_1266-jpg_ea2d0a7b-b7fc-4f69-aec0-01a55053dd6c_jpg.rf.0df2b1e6fa944b436b12d8b5b2fbe590.jpg,416,416,nine,39,103,410,340
subtrain_original_IMG_1564-jpg_05bf0b52-9dde-47a8-bd51-0202ba56ef7d_jpg.rf.0ea80429bd6e9ada92ac8ce0568eb55f.jpg,416,416,f,138,221,266,369
IMG_1872_jpg.rf.0f08fa5cd6e67f34bc56a40917412ef4.jpg,416,416,y,22,227,318,387
subtrain_original_IMG_1552-jpg_f1198f9e-7d10-4d97-9c73-7a187bc4f6ff_jpg.rf.0eeebab413c43820ee3b21e459ce8263.jpg,416,416,aa,114,317,354,415
IMG_1848_jpg.rf.0fbd20e4f1320e6d17ea252d289ca4fc.jpg,416,416,ha,107,199,269,336
subtrain_original_IMG_1630-jpg_faea5ba0-a007-4682-8f82-8990dc198572-1-_jpg.rf.0fbcfb8d5cbd62d466c37c19d24d43b0.jpg,416,416,y,90,126,341,276
subtrain_original_IMG_1524-jpg_949c76ba-aaf6-406c-9aae-0be5d093554e_jpg.rf.0fd621714aba0451bdf01df3a17f3f9d.jpg,416,416,ss,119,276,333,415
subtrain_original_jpg-image-9-jpg_477aebcc-d82f-4506-9981-0b5b37bcd781_jpg.rf.0f51dc6f6a0120dffbc07b065c555780.jpg,416,416,o,7,41,357,413
subtrain_original_IMG_1546-jpg_e9f99fab-f13d-42aa-b7c3-c73bd0a9a36e_jpg.rf.108ffc9ba173cb0c5650b04b7731589b.jpg,416,416,dha,87,202,296,415
subtrain_original_IMG_1472-jpg_62494e63-7039-4999-a51e-477bf803f056_jpg.rf.1088490679b710e4478b292f11094508.jpg,416,416,kh,145,185,370,324
IMG_1179_jpg.rf.10039f19e73361128e4dbed0067550b2.jpg,416,416,two,46,164,322,353
subtrain_original_IMG_1466-jpg_5b7196d4-ce1c-4016-839c-59c79a7077c3_jpg.rf.107f81cac9fea991e7f05dbdb8ed5279.jpg,416,416,h,10,137,247,247
IMG_1634_jpg.rf.1105e8ddf091a7401e1dab9b052f64ca.jpg,416,416,y,132,187,318,335
subtrain_original_IMG_1489-jpg_9f527467-c2f9-40df-909b-e2ddcfa1b3b6_jpg.rf.10e5c74504cc5a1c70b3bfbf0864ac1a.jpg,416,416,the,43,195,349,375
subtrain_original_IMG_1526-jpg_411c47d9-3e40-48a0-b3cd-97b558d7ce16_jpg.rf.118befada9eae409277243888673ca7d.jpg,416,416,ss,178,306,344,415
IMG_1343_jpg.rf.1215129aa61486322ebcc815e57ada18.jpg,416,416,five,76,118,335,323
subtrain_original_IMG_1871-jpg_dbb942c0-0046-49cc-b42f-4ea7ae56ab9b_jpg.rf.12294935045e9bf1bdc280178d0c09a0.jpg,416,416,y,22,154,281,367
IMG-1982_jpg.rf.115e95f8d6bfe5cf84401166bc579459.jpg,416,416,six,62,94,299,258
